,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.1577441692352295,0.10075721551464271,0.004163312911987305,0.0008083253493624711,0.85,10,"{'learning_rate': 0.85, 'n_estimators': 10}",0.57,0.61,0.64,0.67,0.62,0.622,0.03310589071449373,7
1,8.875198698043823,1.0157752594573166,0.004861974716186523,0.0004389064867165125,0.85,50,"{'learning_rate': 0.85, 'n_estimators': 50}",0.65,0.7,0.72,0.81,0.71,0.7180000000000001,0.051923019942988695,2
2,10.692841815948487,2.460530063583279,0.004291248321533203,0.0007843602151505924,0.85,100,"{'learning_rate': 0.85, 'n_estimators': 100}",0.74,0.71,0.7,0.84,0.72,0.742,0.050754310161798086,1
3,2.1790653705596923,0.14219983824485843,0.0038167953491210936,0.0002614701849448908,1.0,10,"{'learning_rate': 1, 'n_estimators': 10}",0.61,0.59,0.56,0.69,0.63,0.616,0.043634848458542826,8
4,7.5065147399902346,0.5380400287813679,0.004099559783935547,0.0003943615232730213,1.0,50,"{'learning_rate': 1, 'n_estimators': 50}",0.67,0.74,0.66,0.77,0.7,0.708,0.04166533331199931,3
5,11.748920059204101,4.256445614667681,0.0036210536956787108,0.0010257188392871943,1.0,100,"{'learning_rate': 1, 'n_estimators': 100}",0.66,0.59,0.69,0.59,0.71,0.6479999999999999,0.049959983987187186,5
6,2.350992488861084,0.15394751726411227,0.003769969940185547,0.0003106785144039486,1.25,10,"{'learning_rate': 1.25, 'n_estimators': 10}",0.59,0.62,0.57,0.54,0.6,0.584,0.0272763633939717,9
7,6.87984619140625,1.409307863394823,0.00239105224609375,0.0002047917282622513,1.25,50,"{'learning_rate': 1.25, 'n_estimators': 50}",0.62,0.57,0.64,0.7,0.69,0.644,0.04758150901348127,6
8,7.472965431213379,1.8117075064293964,0.002642965316772461,0.000719346754145894,1.25,100,"{'learning_rate': 1.25, 'n_estimators': 100}",0.57,0.65,0.7,0.71,0.64,0.654,0.05003998401278722,4
